player_id,player_name,game_id,season,week,team,opponent,passing_yards,pass_tds,completions,attempts,interceptions,game_date,completion_pct,passing_yards_L3,passing_yards_L5,passing_yards_L10,passing_yards_std_L5,pass_tds_L3,pass_tds_L5,pass_tds_L10,pass_tds_std_L5,completions_L3,completions_L5,completions_L10,completions_std_L5,attempts_L3,attempts_L5,attempts_L10,attempts_std_L5,interceptions_L3,interceptions_L5,interceptions_L10,interceptions_std_L5
00-0036898,D.Mills,2023_11_ARI_HOU,2023,11,HOU,ARI,2.0,0.0,1.0,1.0,0.0,2023-11-19,100.0,241.29153469204903,221.92736598196086,210.3442174193669,71.77733208000477,1.7702690213918686,1.4611577806459577,1.259914265144762,1.412446934876484,20.474215485155582,19.527435171828493,19.09954957218188,4.000570935751451,36.297166615724564,34.16808009126321,32.39619829189951,7.551219227994372,1.206797070801258,1.0721843572413448,1.0108352133199143,0.9546891216189507
00-0036898,D.Mills,2023_13_DEN_HOU,2023,13,HOU,DEN,18.0,0.0,1.0,1.0,0.0,2023-12-03,100.0,121.64576734602451,148.61824398797393,172.46345061584566,129.88543164560105,0.8851345106959343,0.9741051870973052,1.0308389442093506,1.386742514415314,10.737107742577791,13.351623447885665,15.808722377239718,10.296666354209957,18.648583307862282,23.112053394175472,26.687798602463236,18.536538432830785,0.603398535400629,0.71478957149423,0.8270469927162934,0.9627816270729129
00-0036898,D.Mills,2023_14_HOU_NYJ,2023,14,HOU,NYJ,4.0,0.0,1.0,5.0,0.0,2023-12-10,20.0,69.82288367301226,105.07882932531597,144.37918686751007,126.43582749702043,0.44256725534796715,0.6494034580648702,0.8434136816258323,1.2432274796677265,5.868553871288896,9.234415631923778,13.116227399559769,10.632939034121462,9.824291653931141,15.741368929450317,22.01728976565174,19.101997584939024,0.3016992677003145,0.47652638099615335,0.6766748122224219,0.8717161297004887
00-0036898,D.Mills,2023_15_HOU_TEN,2023,15,HOU,TEN,0.0,0.0,0.0,0.0,0.0,2023-12-17,,36.91144183650613,71.38588621687731,118.8556983461446,116.16962463523024,0.22128362767398357,0.43293563870991353,0.6900657395120445,1.0712401704610999,3.434276935644448,6.489610421282519,10.913276963276173,9.706071164195167,7.4121458269655704,12.160912619633546,18.923237080987786,16.592369017579923,0.15084963385015726,0.3176842539974356,0.5536430281819815,0.7547646832699038
00-0036898,D.Mills,2023_16_CLE_HOU,2023,16,HOU,CLE,149.0,2.0,15.0,33.0,0.0,2023-12-24,45.5,18.455720918253064,47.590590811251545,97.24557137411831,102.04146869652482,0.11064181383699179,0.28862375913994237,0.5645992414189455,0.9039368331496577,1.717138467822224,4.32640694752168,8.92904478813505,8.631560392016835,3.7060729134827852,8.107275079755698,15.482648520808187,14.987252906048356,0.07542481692507863,0.2117895026649571,0.4529806594216212,0.6386032132461945
00-0036898,D.Mills,2023_19_CLE_HOU,2023,19,HOU,CLE,6.0,0.0,1.0,1.0,0.0,2024-01-13,100.0,83.72786045912653,81.39372720750103,106.65546748791498,98.98621603379895,1.055320906918496,0.859082506093295,0.8255811975245917,1.1654580589433954,8.358569233911112,7.884271298347787,10.03285482665595,9.017495220277295,18.353036456741393,16.404850053170467,18.667621517024877,17.94072302180396,0.037712408462539315,0.1411930017766381,0.3706205395267809,0.5332313826923577
00-0036898,D.Mills,2024_03_HOU_MIN,2024,3,HOU,MIN,79.0,0.0,7.0,12.0,0.0,2024-09-22,58.3,44.863930229563266,56.262484805000696,88.35447339920316,90.0618065821687,0.527660453459248,0.5727216707288634,0.6754755252473932,1.053819075954247,4.679284616955556,5.5895141988985255,8.390517585445776,8.20822283213816,9.676518228370696,11.26990003544698,15.455326695747624,16.748103601329642,0.018856204231269658,0.09412866785109207,0.303234986885548,0.44169533294389873
00-0036898,D.Mills,2024_06_HOU_NE,2024,6,HOU,NE,0.0,0.0,0.0,1.0,0.0,2024-10-13,0.0,61.93196511478163,63.84165653666713,86.65366005389349,74.5052276481379,0.263830226729624,0.3818144471525756,0.5526617933842307,0.9118499602071825,5.839642308477778,6.059676132599018,8.137696206273816,6.743088707537242,10.838259114185348,11.513266690297987,14.827085478338963,13.680182180148996,0.009428102115634829,0.06275244523406139,0.24810135290635743,0.3640389353632312
00-0036898,D.Mills,2024_17_BAL_HOU,2024,17,HOU,BAL,5.0,0.0,1.0,1.0,0.0,2024-12-25,100.0,30.965982557390817,42.56110435777809,70.89844913500376,69.51863575470227,0.131915113364812,0.2545429647683838,0.45217783095073416,0.7712383822076413,2.919821154238889,4.039784088399346,6.658115077860394,6.364961892058005,5.919129557092674,8.00884446019866,12.313069936822787,12.468655136181326,0.004714051057817414,0.04183496348937426,0.20299201601429243,0.2990709228815577
00-0036898,D.Mills,2024_18_HOU_TEN,2024,18,HOU,TEN,128.0,0.0,12.0,22.0,0.0,2025-01-05,54.5,17.98299127869541,30.040736238518733,58.916912928639434,60.114830583367414,0.065957556682406,0.1696953098455892,0.3699636798687825,0.6438454054803455,1.9599105771194445,3.0265227255995644,5.629366881885776,5.438312213507458,3.459564778546337,5.672562973465773,10.256148130127734,10.83007087848998,0.002357025528908707,0.027889975659582844,0.1660843767389665,0.24518381129824784
00-0036898,D.Mills,2025_05_HOU_BAL,2025,5,HOU,BAL,23.0,0.0,2.0,4.0,0.0,2025-10-05,50.0,72.9914956393477,62.69382415901249,71.47747421434136,71.23731897142596,0.032978778341203,0.11313020656372615,0.30269755625627653,0.5332513147775214,6.979955288559722,6.017681817066377,6.787663812451998,6.487249668687349,12.729782389273169,11.115041982310515,12.391393924649963,12.338762818574294,0.0011785127644543536,0.018593317106388566,0.13588721733188167,0.20073067494976596
00-0036898,D.Mills,2025_09_DEN_HOU,2025,9,HOU,DEN,137.0,0.0,17.0,30.0,0.0,2025-11-02,56.7,47.99574781967385,49.462549439341664,62.663387993552014,61.812919250424244,0.0164893891706015,0.07542013770915078,0.2476616369369535,0.4394615262346666,4.489977644279861,4.6784545447109185,5.91717948291527,5.704392727843438,8.364891194636584,8.743361321540345,10.865685938349968,10.74983185079474,0.0005892563822271768,0.01239554473759238,0.11118045054426681,0.16418861166261262
00-0036898,D.Mills,2025_10_JAX_HOU,2025,10,HOU,JAX,292.0,2.0,27.0,47.0,1.0,2025-11-09,57.4,92.49787390983693,78.64169962622778,76.179135631088,68.37968756566845,0.00824469458530075,0.050280091806100526,0.20263224840296196,0.36101386418024284,10.74498882213993,8.785636363140611,7.932237758748857,7.991605209202193,19.182445597318292,15.828907547693564,14.344652131377247,14.232064848583752,0.0002946281911135884,0.008263696491728255,0.09096582317258194,0.13421853035732756
00-0036898,D.Mills,2025_11_HOU_TEN,2025,11,HOU,TEN,274.0,1.0,26.0,41.0,0.0,2025-11-16,63.4,192.24893695491846,149.76113308415185,115.419292789072,125.54729116748233,1.0041223472926504,0.7001867278707337,0.5294263850569689,1.0690341103486958,18.872494411069965,14.857090908760409,11.39910362079452,11.607479052834153,33.091222798659146,26.21927169846238,20.281988107490474,20.122962369727873,0.5001473140955568,0.33884246432781884,0.2562447644139307,0.5340557526646998
00-0036898,D.Mills,2025_12_BUF_HOU,2025,12,HOU,BUF,153.0,2.0,16.0,30.0,0.0,2025-11-20,53.3,233.12446847745923,191.17408872276792,144.25214864560436,121.63742755888629,1.0020611736463252,0.8001244852471558,0.61498522413752,0.8870502660125409,22.436247205534983,18.571393939173607,14.053812053377335,11.149551447434876,37.04561139932957,31.146181132308257,24.04889936067402,18.18355945478278,0.2500736570477784,0.22589497621854593,0.20965480724776145,0.4712075292745132
00-0036898,D.Mills,2025_18_IND_HOU,2025,18,HOU,IND,36.0,0.0,3.0,9.0,0.0,2026-01-04,33.3,193.06223423872962,178.44939248184528,145.8426670736763,101.33395576749301,1.5010305868231626,1.2000829901647707,0.8668060924761527,0.9615035779592539,19.21812360276749,17.71426262611574,14.40766440730873,9.203895019984314,33.52280569966479,30.764120754872174,25.13091765873329,14.859098726384099,0.1250368285238892,0.15059665081236398,0.1715357513845321,0.4027393097514802
00-0036900,J.Chase,2022_14_CLE_CIN,2022,14,CIN,CLE,0.0,0.0,0.0,0.0,0.0,2022-12-11,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
00-0036900,J.Chase,2023_13_CIN_JAX,2023,13,CIN,JAX,-7.0,0.0,1.0,1.0,0.0,2023-12-04,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036913,K.Toney,2021_05_NYG_DAL,2021,5,NYG,DAL,0.0,0.0,0.0,1.0,0.0,2021-10-10,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
00-0036913,K.Toney,2021_08_NYG_KC,2021,8,NYG,KC,19.0,0.0,1.0,1.0,0.0,2021-11-01,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0036913,K.Toney,2021_09_LV_NYG,2021,9,NYG,LV,0.0,0.0,0.0,0.0,0.0,2021-11-07,,9.5,6.333333333333333,3.4545454545454546,13.435028842544403,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.18181818181818182,0.7071067811865476,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0036913,K.Toney,2021_11_NYG_TB,2021,11,NYG,TB,0.0,0.0,0.0,1.0,0.0,2021-11-22,0.0,4.75,4.222222222222222,2.8264462809917354,9.858615911592647,0.0,0.0,0.0,0.0,0.25,0.22222222222222224,0.1487603305785124,0.5188745216627709,0.5,0.6666666666666667,0.8181818181818181,0.5883484054145521,0.0,0.0,0.0,0.0
00-0036913,K.Toney,2023_06_DEN_KC,2023,6,KC,DEN,0.0,0.0,0.0,1.0,0.0,2023-10-12,0.0,2.375,2.8148148148148153,2.3125469571750563,7.901175319442763,0.0,0.0,0.0,0.0,0.125,0.14814814814814817,0.1217129977460556,0.4158513326022507,0.75,0.7777777777777779,0.8512396694214874,0.4866642633922876,0.0,0.0,0.0,0.0
00-0036919,K.Gainwell,2023_17_ARI_PHI,2023,17,PHI,ARI,17.0,0.0,1.0,1.0,0.0,2023-12-31,100.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
00-0036928,K.Trask,2022_18_TB_ATL,2022,18,TB,ATL,23.0,0.0,3.0,9.0,0.0,2023-01-08,33.3,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
00-0036928,K.Trask,2023_12_TB_IND,2023,12,TB,IND,0.0,0.0,0.0,1.0,0.0,2023-11-26,0.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
00-0036928,K.Trask,2024_13_TB_CAR,2024,13,TB,CAR,5.0,0.0,1.0,1.0,0.0,2024-12-01,100.0,11.5,15.333333333333336,18.818181818181817,16.263455967290593,0.0,0.0,0.0,0.0,1.5,2.0,2.454545454545454,2.1213203435596424,5.0,6.333333333333334,7.545454545454545,5.656854249492381,0.0,0.0,0.0,0.0
00-0036929,I.Book,2021_16_MIA_NO,2021,16,NO,MIA,135.0,0.0,12.0,20.0,2.0,2021-12-27,60.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
00-0036945,J.Fields,2021_01_CHI_LA,2021,1,CHI,LA,10.0,0.0,2.0,2.0,0.0,2021-09-12,100.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
00-0036945,J.Fields,2021_02_CIN_CHI,2021,2,CHI,CIN,60.0,0.0,6.0,13.0,1.0,2021-09-19,46.2,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
00-0036945,J.Fields,2021_03_CHI_CLE,2021,3,CHI,CLE,68.0,0.0,6.0,20.0,0.0,2021-09-26,30.0,35.0,26.666666666666668,19.090909090909093,35.35533905932738,0.0,0.0,0.0,0.0,4.0,3.3333333333333335,2.727272727272727,2.8284271247461903,7.5,5.666666666666666,4.0,7.7781745930520225,0.5,0.3333333333333333,0.18181818181818182,0.7071067811865476
00-0036945,J.Fields,2021_04_DET_CHI,2021,4,CHI,DET,209.0,0.0,11.0,17.0,1.0,2021-10-03,64.7,51.5,40.44444444444444,27.983471074380166,34.180516267424814,0.0,0.0,0.0,0.0,5.0,4.222222222222223,3.3223140495867765,2.4806946917841692,13.75,10.444444444444443,6.909090909090909,9.95180694841201,0.25,0.22222222222222224,0.1487603305785124,0.5188745216627709
00-0036945,J.Fields,2021_05_CHI_LV,2021,5,CHI,LV,111.0,1.0,12.0,20.0,0.0,2021-10-10,60.0,130.25,96.62962962962962,60.89556724267468,96.62626629620884,0.0,0.0,0.0,0.0,8.0,6.481481481481483,4.7182569496619085,4.194966550629725,15.375,12.62962962962963,8.74380165289256,8.436182367180717,0.625,0.4814814814814815,0.3035311795642374,0.5848976518656018
00-0036945,J.Fields,2021_06_GB_CHI,2021,6,CHI,GB,174.0,1.0,16.0,27.0,1.0,2021-10-17,59.3,120.625,101.41975308641976,70.00546410764292,77.25416100473552,0.5,0.3333333333333333,0.18181818181818182,0.5376395674801308,10.0,8.320987654320989,6.042210231541561,4.465348123272616,17.6875,15.086419753086421,10.79038317054846,7.793605422890498,0.3125,0.3209876543209877,0.2483436923707397,0.5324520209738858
00-0036945,J.Fields,2021_07_CHI_TB,2021,7,CHI,TB,184.0,0.0,22.0,32.0,3.0,2021-10-24,68.8,147.3125,125.61316872427984,88.91356154261693,73.34957730735468,0.75,0.5555555555555556,0.3305785123966942,0.5604362183576724,13.0,10.880658436213993,7.852717462170368,5.446880295615177,22.34375,19.05761316872428,13.737586230448738,8.928716217204808,0.65625,0.5473251028806585,0.38500847557605977,0.5613963633452316
00-0036945,J.Fields,2021_08_SF_CHI,2021,8,CHI,SF,175.0,1.0,19.0,27.0,1.0,2021-10-31,70.4,165.65625,145.07544581618657,106.20200489850475,67.12864786464445,0.375,0.3703703703703704,0.270473328324568,0.5419956675856834,17.5,14.587105624142662,10.424950650866665,7.36193626734777,27.171875,23.371742112482856,17.058025097639877,9.976103534151424,1.828125,1.364883401920439,0.8604614800167761,1.3755193888878148
00-0036945,J.Fields,2021_09_CHI_PIT,2021,9,CHI,PIT,291.0,1.0,17.0,29.0,1.0,2021-11-08,58.6,170.328125,155.05029721079106,118.71073128059479,56.92856702272275,0.6875,0.5802469135802469,0.40311454135646474,0.5527178459725988,18.25,16.05807041609511,11.98405053252727,6.434653297080794,27.0859375,24.581161408321904,18.86565689806899,8.350608566251386,1.4140625,1.2432556012802927,0.8858321200137258,1.1371279242290637
00-0036945,J.Fields,2021_11_BAL_CHI,2021,11,CHI,BAL,79.0,0.0,4.0,11.0,0.0,2021-11-21,36.4,230.6640625,200.36686480719405,150.03605286594117,85.42987112533072,0.84375,0.720164609053498,0.5116391702007439,0.5022882963235707,17.625,16.372046944063406,12.896041344795037,5.272323398893891,28.04296875,26.05410760554794,20.708264734783718,7.1994467886968065,1.20703125,1.1621704008535285,0.9065899163748665,0.9364075104574415
00-0036945,J.Fields,2021_14_CHI_GB,2021,14,CHI,GB,224.0,2.0,18.0,33.0,2.0,2021-12-12,54.5,154.83203125,159.91124320479605,137.1204068903155,94.63511133103472,0.421875,0.4801097393689987,0.41861386652788135,0.5587635726157931,10.8125,12.248031296042273,11.27857928210503,7.814311448021791,19.521484375,21.036071737031964,18.94312569209577,9.875210258554826,0.603515625,0.7747802672356857,0.7417553861248908,0.9795456798119486
00-0036945,J.Fields,2021_15_MIN_CHI,2021,15,CHI,MIN,285.0,1.0,26.0,39.0,0.0,2021-12-20,66.7,189.416015625,181.27416213653072,152.91669654662178,84.31826677490429,1.2109375,0.9867398262459992,0.7061386180682665,0.9219242717788854,14.40625,14.165354197361516,12.500655776267752,7.063055319732276,26.2607421875,25.024047824687976,21.49892102080563,10.235261711905407,1.3017578125,1.1831868448237906,0.9705271341021834,1.0278851574397165
00-0036945,J.Fields,2022_01_SF_CHI,2022,1,CHI,SF,121.0,2.0,8.0,17.0,1.0,2022-09-11,47.1,237.2080078125,215.8494414243538,176.9318426290542,87.90873551770807,1.10546875,0.9911598841639995,0.7595679602376726,0.752717572385025,20.203125,18.110236131574347,14.955081998764523,8.494863789438115,32.63037109375,29.682698549791986,24.680935380659147,11.139727897931838,0.65087890625,0.7887912298825271,0.7940676551745136,1.04554737071495
00-0036945,J.Fields,2022_02_CHI_GB,2022,2,CHI,GB,70.0,0.0,7.0,11.0,1.0,2022-09-18,63.6,179.10400390625,184.23296094956925,166.76241669649886,87.46847619942231,1.552734375,1.3274399227759996,0.9851010583762775,0.8126634620914046,14.1015625,14.740157421049565,13.690521635352791,8.74643724416656,24.815185546875,25.45513236652799,23.284401675084755,11.2874410604025,0.825439453125,0.8591941532550182,0.8315098996882384,0.8608818638187484
00-0036945,J.Fields,2022_03_HOU_CHI,2022,3,CHI,HOU,106.0,0.0,8.0,17.0,2.0,2022-09-25,47.1,124.552001953125,146.15530729971286,149.16925002440814,93.40870512464049,0.7763671875,0.8849599485173332,0.8059917750351361,0.9642359566487303,10.55078125,12.160104947366378,12.474063156197738,8.224387077373944,17.9075927734375,20.636754911018663,21.050874097796616,11.957348493124417,0.9127197265625,0.9061294355033456,0.862144463381286,0.7068023275840674
00-0036945,J.Fields,2022_04_CHI_NYG,2022,4,CHI,NYG,174.0,0.0,11.0,22.0,0.0,2022-10-02,50.0,115.2760009765625,132.77020486647524,141.32029547451575,79.14930922288858,0.38818359375,0.5899732990115555,0.6594478159378385,0.9150793716240488,9.275390625,10.773403298244252,11.66059712779815,7.064024621322908,17.45379638671875,19.424503274012444,20.314351534560863,9.949438112035208,1.45635986328125,1.2707529570022305,1.069027288221052,0.8157335041090059
00-0036945,J.Fields,2022_05_CHI_MIN,2022,5,CHI,MIN,208.0,1.0,15.0,22.0,0.0,2022-10-09,68.2,144.63800048828125,146.5134699109835,147.2620599336947,68.18047623129182,0.194091796875,0.39331553267437036,0.5395482130400496,0.8092770819094648,10.1376953125,10.848935532162836,11.540488559107576,5.768969455049355,19.726898193359375,20.283002182674963,20.620833073731614,8.23628210034846,0.728179931640625,0.8471686380014871,0.874658690362679,0.9445489587572549
00-0036945,J.Fields,2022_06_WAS_CHI,2022,6,CHI,WAS,190.0,1.0,14.0,27.0,1.0,2022-10-13,51.9,176.31900024414062,167.00897994065568,158.30532176393203,64.41436053498747,0.5970458984375,0.5955436884495803,0.6232667197600406,0.7340702529769674,12.56884765625,12.232623688108557,12.169490639269835,5.193627647644818,20.863449096679688,20.855334788449976,20.871590696689502,6.785500052135104,0.3640899658203125,0.5647790920009915,0.7156298375694645,0.8911454436374796
00-0036945,J.Fields,2022_07_CHI_NE,2022,7,CHI,NE,179.0,1.0,13.0,21.0,1.0,2022-10-24,61.9,183.1595001220703,174.67265329377045,164.06799053412618,53.97190202257172,0.79852294921875,0.7303624589663869,0.6917636798036695,0.6361440565137777,13.284423828125,12.821749125405706,12.502310523038954,4.341677300907792,23.931724548339844,22.90355652563332,21.985846933655047,6.4174249219177915,0.6820449829101562,0.709852728000661,0.7673335034659254,0.7629168193645921
00-0036945,J.Fields,2022_08_CHI_DAL,2022,8,CHI,DAL,151.0,2.0,17.0,25.0,0.0,2022-10-30,68.0,181.07975006103516,176.115102195847,166.78290134610324,44.12684001861807,0.899261474609375,0.8202416393109246,0.7478066471120932,0.5384994858441624,13.1422119140625,12.881166083603805,12.592799518850052,3.546208295185066,22.465862274169922,22.26903768375555,21.806602036626856,5.33498658873853,0.8410224914550781,0.806568485333774,0.809636502835757,0.6414145942953443
00-0036945,J.Fields,2022_09_MIA_CHI,2022,9,CHI,MIA,123.0,3.0,17.0,29.0,0.0,2022-11-06,58.6,166.03987503051758,167.743401463898,163.91328291953903,38.38400463323984,1.4496307373046875,1.213494426207283,0.9754781658189853,0.761538276345624,15.07110595703125,14.254110722402537,13.394108697240952,3.618863098824405,23.73293113708496,23.179358455837033,22.387219848149247,4.587638459321461,0.42051124572753906,0.5377123235558494,0.6624298659565284,0.6745251496469777
00-0036945,J.Fields,2022_10_DET_CHI,2022,10,CHI,DET,167.0,2.0,12.0,20.0,1.0,2022-11-13,60.0,144.5199375152588,152.82893430926535,156.47450420689557,39.221479744033864,2.2248153686523438,1.8089962841381888,1.343573044760988,1.1283542105039166,16.035552978515625,15.169407148268359,14.049725297742597,3.2901668887438995,26.36646556854248,25.119572303891356,23.58954351212211,4.8416964789601336,0.21025562286376953,0.3584748823705663,0.5419880721462504,0.6193851053944897
00-0036945,J.Fields,2022_11_CHI_ATL,2022,11,CHI,ATL,153.0,1.0,14.0,21.0,1.0,2022-11-20,66.7,155.7599687576294,157.55262287284359,158.38823071473274,32.88362333600017,2.112407684326172,1.8726641894254592,1.46292340025899,0.9267808691443352,14.017776489257812,14.112938098845573,13.677047970880306,3.1634025433156268,23.18323278427124,23.41304820259424,22.936899237190815,4.786290558228858,0.6051278114318848,0.5723165882470442,0.6252629681196594,0.6083414218444351
00-0036945,J.Fields,2022_13_GB_CHI,2022,13,CHI,GB,254.0,0.0,20.0,25.0,2.0,2022-12-04,80.0,154.3799843788147,156.03508191522906,157.40855240296312,26.95636782288945,1.556203842163086,1.5817761262836396,1.3787555093028099,0.88552517776907,14.008888244628906,14.075292065897049,13.73576652162934,2.5835931074025114,22.09161639213562,22.608698801729496,22.584735739519758,4.109723768867759,0.8025639057159424,0.7148777254980295,0.693396973916085,0.5454619269223908
00-0036945,J.Fields,2022_15_PHI_CHI,2022,15,CHI,PHI,152.0,2.0,14.0,21.0,0.0,2022-12-18,66.7,204.18999218940735,188.69005461015269,174.97063378424255,56.12752115874875,0.778101921081543,1.0545174175224266,1.1280726894295716,1.103528096100478,17.004444122314453,16.050194710598035,14.874718063151278,3.76836437593044,23.54580819606781,23.405799201153,23.02387469597071,3.5844537689903437,1.4012819528579712,1.1432518169986863,0.9309611604767968,0.8106253038000769
00-0036945,J.Fields,2022_16_BUF_CHI,2022,16,CHI,BUF,119.0,1.0,15.0,23.0,0.0,2022-12-24,65.2,178.09499609470367,176.46003640676847,170.79415491438024,49.7406518132871,1.3890509605407715,1.3696782783482844,1.286604927715104,1.0296433478193177,15.502222061157227,15.366796473732023,14.71567841530559,3.2610779737578106,22.272904098033905,22.603866134102,22.65589747852149,3.189558087361315,0.7006409764289856,0.7621678779991242,0.761695494935561,0.8950631315898155
00-0036945,J.Fields,2022_17_CHI_DET,2022,17,CHI,DET,75.0,1.0,7.0,21.0,1.0,2023-01-01,33.3,148.54749804735184,157.30669093784564,161.37703583903837,50.661111647643686,1.1945254802703857,1.246452185565523,1.2344949408578123,0.8629823999765441,15.251111030578613,15.244530982488017,14.76737324888639,2.6696676096444785,22.636452049016953,22.735910756068,22.71846157333576,2.61261873172286,0.3503204882144928,0.5081119186660829,0.6232054049472772,0.8339382961237914
00-0036945,J.Fields,2023_01_GB_CHI,2023,1,CHI,GB,216.0,1.0,24.0,38.0,1.0,2023-09-10,63.2,111.77374902367592,129.8711272918971,145.67212023194045,59.940032839759375,1.0972627401351929,1.164301457043682,1.1918594970654828,0.7164944313696328,11.125555515289307,12.496353988325346,13.355123567270683,4.861338164654186,21.818226024508476,22.157273837378668,22.406014014547438,2.3211138412467216,0.6751602441072464,0.6720746124440553,0.6917135131386813,0.7285909688214022
00-0036945,J.Fields,2023_02_CHI_TB,2023,2,CHI,TB,211.0,1.0,16.0,29.0,2.0,2023-09-17,55.2,163.88687451183796,158.5807515279314,158.45900746249671,66.75186389682948,1.0486313700675964,1.1095343046957882,1.1569759521444858,0.5913894225463158,17.562777757644653,16.330902658883566,15.29055564594874,7.2466876069853585,29.909113012254238,27.438182558252446,25.24128419372063,8.562225487087325,0.8375801220536232,0.7813830749627035,0.7477656016589211,0.6194896149652228
00-0036945,J.Fields,2023_03_CHI_KC,2023,3,CHI,KC,99.0,1.0,11.0,22.0,1.0,2023-09-24,50.0,187.44343725591898,176.05383435195427,168.01191519658823,61.10492981065967,1.0243156850337982,1.0730228697971922,1.1284348699363973,0.4863061568833562,16.781388878822327,16.220601772589045,15.419545528503512,5.919465338181224,29.45455650612712,27.9587883721683,25.924687067589606,7.039321431776951,1.4187900610268116,1.1875887166418024,0.9754445831754809,0.8175282749702044
00-0036945,J.Fields,2023_04_DEN_CHI,2023,4,CHI,DEN,335.0,4.0,28.0,35.0,1.0,2023-10-01,80.0,143.2217186279595,150.36922290130286,155.464294251754,64.33083600768985,1.012157842516899,1.0486819131981282,1.1050830754025067,0.3989281358300818,13.890694439411163,14.48040118172603,14.615991796048327,5.5615458132665205,25.72727825306356,25.972525581445534,25.21110760075513,6.549640994933795,1.2093950305134058,1.1250591444278684,0.9799092044163025,0.6747912186151841
00-0036945,J.Fields,2023_05_CHI_WAS,2023,5,CHI,WAS,282.0,4.0,15.0,29.0,0.0,2023-10-05,51.7,239.11085931397974,211.91281526753522,188.1071498423442,110.58031189056682,2.5060789212584496,2.0324546087987523,1.6314316071475055,1.5892191677959553,20.94534721970558,18.98693412115069,17.049447833130447,8.44941570315289,30.36363912653178,28.981683720963694,26.99090621879965,7.157940570645484,1.104697515256703,1.0833727629519123,0.983562076340611,0.5548932436105516
00-0036945,J.Fields,2023_06_MIN_CHI,2023,6,CHI,MIN,58.0,0.0,6.0,10.0,1.0,2023-10-15,60.0,260.5554296569899,235.27521017835684,205.17857714373616,97.55258748503958,3.2530394606292248,2.6883030725325017,2.0620804058479587,1.661050288412646,17.97267360985279,17.65795608076713,16.676820954379455,7.211833358817047,29.68181956326589,28.98778914730913,27.356195997199713,5.84444197495844,0.5523487576283514,0.7222485086346083,0.8047326079150453,0.7289017941473125
00-0036945,J.Fields,2023_11_CHI_DET,2023,11,CHI,DET,169.0,1.0,16.0,23.0,0.0,2023-11-19,69.6,159.27771482849494,176.18347345223793,178.41883584487502,122.77589987436818,1.6265197303146124,1.7922020483550014,1.6871566956937842,1.961347662769701,11.986336804926395,13.77197072051142,14.735580780855916,8.510340718630001,19.840909781632945,22.65852609820609,24.200523997708856,11.086956068341845,0.7761743788141757,0.814832339089739,0.8402357701123098,0.6128849520855265
00-0036945,J.Fields,2023_12_CHI_MIN,2023,12,CHI,MIN,217.0,0.0,27.0,37.0,0.0,2023-11-27,73.0,164.13885741424747,173.78898230149196,176.7063202367159,100.31757089175088,1.3132598651573062,1.5281346989033344,1.5622191146585507,1.6549678794799254,13.993168402463198,14.514647147007615,14.965475184336658,7.047187627048345,21.420454890816472,22.772350732137394,23.982246907216336,9.054250568593417,0.38808718940708786,0.5432215593931594,0.6874656300918898,0.6594313323716162
00-0036945,J.Fields,2023_14_DET_CHI,2023,14,CHI,DET,223.0,1.0,19.0,34.0,0.0,2023-12-10,55.9,190.56942870712373,188.1926548676613,184.03244383004028,85.01612285260667,0.6566299325786531,1.0187564659355564,1.2781792756297232,1.5730897141057236,20.4965842012316,18.67643143133841,17.153570605366355,8.74126364094314,29.210227445408236,27.514900488091598,26.349111105904274,10.530071907406732,0.19404359470354393,0.3621477062621063,0.5624718791660915,0.6098107401437115
00-0036945,J.Fields,2023_15_CHI_CLE,2023,15,CHI,CLE,166.0,1.0,19.0,40.0,2.0,2023-12-17,47.5,206.78471435356187,199.79510324510755,191.11745404276024,71.79858019117499,0.8283149662893265,1.0125043106237044,1.227601225515228,1.2844604143495253,19.7482921006158,18.784287620892275,17.48928504075429,7.139248962905625,31.605113722704118,29.6766003253944,27.74018181392168,9.252241622973697,0.09702179735177197,0.24143180417473756,0.4602042647722567,0.5332387661622167
